,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
3918,ECK125230886,TSS_69,24198.0,unknown,forward,,,,
3919,ECK125230887,TSS_70,24243.0,unknown,forward,,,,
3920,ECK125230888,TSS_71,24709.0,unknown,forward,,,,
3921,ECK125230889,TSS_72,24918.0,unknown,forward,,,,
3922,ECK125230890,TSS_73,27263.0,unknown,forward,,,,
3923,ECK125230891,TSS_75,28293.0,unknown,forward,,,,
3924,ECK125230892,TSS_77,31596.0,unknown,forward,,,,
3925,ECK125230893,TSS_78,31603.0,unknown,forward,,,,
3926,ECK125230894,TSS_79,34216.0,unknown,forward,,,,
3927,ECK125230895,TSS_81,38400.0,unknown,reverse,,,,
3928,ECK125230896,TSS_82,47215.0,unknown,forward,,,,
3929,ECK125230897,TSS_84,51998.0,unknown,reverse,,,,
3930,ECK125230898,TSS_86,52194.0,unknown,reverse,,,,
3931,ECK125230899,TSS_87 (cluster),52478.0,unknown,reverse,,,,
3932,ECK125230900,TSS_88,52548.0,unknown,reverse,,,,
3933,ECK125230901,TSS_89,52587.0,unknown,reverse,,,,
3934,ECK125230902,TSS_90,53904.0,unknown,reverse,,,,
3935,ECK125230903,TSS_91,54275.0,unknown,reverse,,,,
3936,ECK125230904,TSS_92,54363.0,unknown,reverse,,,,
3937,ECK125230905,TSS_93,54605.0,unknown,reverse,,,,
3938,ECK125230906,TSS_94,54746.0,unknown,reverse,,,,
3939,ECK125230907,TSS_95,54754.0,unknown,reverse,,,,
3940,ECK125230908,TSS_96 (cluster),54762.0,unknown,reverse,,,,
3941,ECK125230909,TSS_97,54765.0,unknown,reverse,,,,
3942,ECK125230910,TSS_98,54884.0,unknown,reverse,,,,
3943,ECK125230911,TSS_99,55120.0,unknown,reverse,,,,
3944,ECK125230912,TSS_100,55146.0,unknown,reverse,,,,
3945,ECK125230913,TSS_101,55785.0,unknown,reverse,,,,
3946,ECK125230914,TSS_102 (cluster),55791.0,unknown,reverse,,,,
3947,ECK125230915,TSS_103 (cluster),55800.0,unknown,reverse,,,,
3948,ECK125230916,TSS_104,55908.0,unknown,reverse,,,,
3949,ECK125230917,TSS_105,55916.0,unknown,reverse,,,,
3950,ECK125230918,TSS_106,55920.0,unknown,reverse,,,,
3951,ECK125230919,TSS_107,56036.0,unknown,reverse,,,,
3952,ECK125230920,TSS_108 (cluster),56466.0,unknown,reverse,,,,
3953,ECK125230921,TSS_109,56724.0,unknown,reverse,,,,
3954,ECK125230922,TSS_112,57253.0,unknown,reverse,,,,
3955,ECK125230923,TSS_113,57261.0,unknown,forward,,,,
3956,ECK125230924,TSS_114,59042.0,unknown,forward,,,,
3957,ECK125230925,TSS_115,59069.0,unknown,forward,,,,
3958,ECK125230926,TSS_116,62712.0,unknown,reverse,,,,
3959,ECK125230927,TSS_117,62992.0,unknown,reverse,,,,
3960,ECK125230928,TSS_118,63450.0,unknown,reverse,,,,
3961,ECK125230929,TSS_122,79281.0,unknown,reverse,,,,
3962,ECK125230930,TSS_123,79386.0,unknown,reverse,,,,
3963,ECK125230931,TSS_124,79955.0,unknown,reverse,,,,
3964,ECK125230932,TSS_125,80236.0,unknown,reverse,,,,
3965,ECK125230933,TSS_126,80442.0,unknown,reverse,,,,
3966,ECK125230934,TSS_127,80589.0,unknown,reverse,,,,
3967,ECK125230935,TSS_128,80670.0,unknown,reverse,,,,
3968,ECK125230936,TSS_129,81214.0,unknown,reverse,,,,
3969,ECK125230937,TSS_130,81440.0,unknown,reverse,,,,
3970,ECK125230938,TSS_131 (cluster),81452.0,unknown,reverse,,,,
3971,ECK125230939,TSS_132,81559.0,unknown,reverse,,,,
3972,ECK125230940,TSS_133,82058.0,unknown,reverse,,,,
3973,ECK125230941,TSS_134 (cluster),82082.0,unknown,reverse,,,,
3974,ECK125230942,TSS_135,82123.0,unknown,reverse,,,,
3975,ECK125230943,TSS_136,82207.0,unknown,reverse,,,,
3976,ECK125230944,TSS_137,82255.0,unknown,reverse,,,,
3977,ECK125230945,TSS_138,82361.0,unknown,reverse,,,,
3978,ECK125230946,TSS_139,82593.0,unknown,reverse,,,,
3979,ECK125230947,TSS_140,82671.0,unknown,reverse,,,,
3980,ECK125230948,TSS_141 (cluster),82704.0,unknown,reverse,,,,
3981,ECK125230949,TSS_142,83028.0,unknown,reverse,,,,
3982,ECK125230950,TSS_143,83030.0,unknown,reverse,,,,
3983,ECK125230951,TSS_144 (cluster),83034.0,unknown,reverse,,,,
3984,ECK125230952,TSS_145,83349.0,unknown,reverse,,,,
3985,ECK125230953,TSS_146,83728.0,unknown,reverse,,,,
3986,ECK125230954,TSS_149,85599.0,unknown,forward,,,,
3987,ECK125230955,TSS_150,86542.0,unknown,forward,,,,
3988,ECK125230956,TSS_151,86559.0,unknown,forward,,,,
3989,ECK125230957,TSS_152,87478.0,unknown,forward,,,,
3990,ECK125230958,TSS_153,87969.0,unknown,forward,,,,
3991,ECK125230959,TSS_154,89040.0,unknown,forward,,,,
3992,ECK125230960,TSS_155 (cluster),89360.0,unknown,forward,,,,
3993,ECK125230961,TSS_156 (cluster),89589.0,unknown,forward,,,,
3994,ECK125230962,TSS_157 (cluster),90327.0,unknown,forward,,,,
3995,ECK125230963,TSS_158,90367.0,unknown,forward,,,,
3996,ECK125230964,TSS_159,92485.0,unknown,forward,,,,
3997,ECK125230965,TSS_160,94608.0,unknown,forward,,,,
3998,ECK125230966,TSS_161 (cluster),94681.0,unknown,forward,,,,
3999,ECK125230967,TSS_162,96153.0,unknown,forward,,,,
4000,ECK125230968,TSS_163 (cluster),96971.0,unknown,forward,,,,
4001,ECK125230969,TSS_164,96982.0,unknown,forward,,,,
4002,ECK125230970,TSS_165,96984.0,unknown,forward,,,,
4003,ECK125230971,TSS_166,96988.0,unknown,forward,,,,
4004,ECK125230972,TSS_167,96993.0,unknown,forward,,,,
4005,ECK125230973,TSS_168,96997.0,unknown,forward,,,,
4006,ECK125230974,TSS_169,97532.0,unknown,forward,,,,
4007,ECK125230975,TSS_170,97539.0,unknown,forward,,,,
4008,ECK125230976,TSS_171,97550.0,unknown,forward,,,,
4009,ECK125230977,TSS_172,100621.0,unknown,forward,,,,
4010,ECK125230978,TSS_173 (cluster),102049.0,unknown,forward,,,,
4011,ECK125230979,TSS_174,102679.0,unknown,forward,,,,
4012,ECK125230980,TSS_175,102865.0,unknown,forward,,,,
4013,ECK125230981,TSS_176,102872.0,unknown,forward,,,,
4014,ECK125230982,TSS_177,103019.0,unknown,forward,,,,
4015,ECK125230983,TSS_178,103024.0,unknown,forward,,,,
4016,ECK125230984,TSS_179 (cluster),103028.0,unknown,forward,,,,
4017,ECK125230985,TSS_180,103133.0,unknown,forward,,,,
4018,ECK125230986,TSS_181,103608.0,unknown,forward,,,,
4019,ECK125230987,TSS_182,103889.0,unknown,forward,,,,
4020,ECK125230988,TSS_183,103960.0,unknown,forward,,,,
4021,ECK125230989,TSS_184,104188.0,unknown,forward,,,,
4022,ECK125230990,TSS_185,104305.0,unknown,forward,,,,
4023,ECK125230991,TSS_186,105087.0,unknown,forward,,,,
4024,ECK125230992,TSS_187,105093.0,unknown,forward,,,,
4025,ECK125230993,TSS_188,105291.0,unknown,forward,,,,
4026,ECK125230994,TSS_189 (cluster),105669.0,unknown,forward,,,,
4027,ECK125230995,TSS_190,105677.0,unknown,forward,,,,
4028,ECK125230996,TSS_191,105795.0,unknown,reverse,,,,
4029,ECK125230997,TSS_192,105816.0,unknown,forward,,,,
4030,ECK125230998,TSS_194,106940.0,unknown,forward,,,,
4031,ECK125230999,TSS_195,107603.0,unknown,forward,,,,
4032,ECK125231000,TSS_196,107668.0,unknown,forward,,,,
4033,ECK125231001,TSS_197,108025.0,unknown,forward,,,,
4034,ECK125231002,TSS_198,108134.0,unknown,forward,,,,
4035,ECK125231003,TSS_199,108703.0,unknown,forward,,,,
4036,ECK125231004,TSS_200,108722.0,unknown,forward,,,,
4037,ECK125231005,TSS_201,108821.0,unknown,forward,,,,
4038,ECK125231006,TSS_202,109037.0,unknown,forward,,,,
4039,ECK125231007,TSS_203,109101.0,unknown,forward,,,,
4040,ECK125231008,TSS_204,109106.0,unknown,forward,,,,
4041,ECK125231009,TSS_205,109414.0,unknown,forward,,,,
4042,ECK125231010,TSS_206,109478.0,unknown,forward,,,,
4043,ECK125231011,TSS_207,110273.0,unknown,forward,,,,
4044,ECK125231012,TSS_208,110296.0,unknown,forward,,,,
4045,ECK125231013,TSS_209 (cluster),110304.0,unknown,forward,,,,
4046,ECK125231014,TSS_210,110313.0,unknown,forward,,,,
4047,ECK125231015,TSS_211,110324.0,unknown,forward,,,,
4048,ECK125231016,TSS_212,110327.0,unknown,forward,,,,
4049,ECK125231017,TSS_213,110338.0,unknown,forward,,,,
4050,ECK125231018,TSS_214,110340.0,unknown,forward,,,,
4051,ECK125231019,TSS_215 (cluster),110667.0,unknown,forward,,,,
4052,ECK125231020,TSS_216 (cluster),110671.0,unknown,forward,,,,
4053,ECK125231021,TSS_217,110684.0,unknown,forward,,,,
4054,ECK125231022,TSS_218,110686.0,unknown,forward,,,,
4055,ECK125231023,TSS_219,110690.0,unknown,forward,,,,
4056,ECK125231024,TSS_220 (cluster),110694.0,unknown,forward,,,,
4057,ECK125231025,TSS_221,110709.0,unknown,forward,,,,
4058,ECK125231026,TSS_222,112251.0,unknown,reverse,,,,
4059,ECK125231027,TSS_223,112273.0,unknown,reverse,,,,
4060,ECK125231028,TSS_224,112599.0,unknown,reverse,,,,
4061,ECK125231029,TSS_225,112607.0,unknown,reverse,,,,
4062,ECK125231030,TSS_226,112609.0,unknown,reverse,,,,
4063,ECK125231031,TSS_227,112617.0,unknown,reverse,,,,
4064,ECK125231032,TSS_228,112696.0,unknown,reverse,,,,
4065,ECK125231033,TSS_229,112703.0,unknown,reverse,,,,
4066,ECK125231034,TSS_230,113394.0,unknown,forward,,,,
4067,ECK125231035,TSS_231,113396.0,unknown,forward,,,,
4068,ECK125231036,TSS_232,118078.0,unknown,reverse,,,,
4069,ECK125231037,TSS_233,120916.0,unknown,reverse,,,,
4070,ECK125231038,TSS_234 (cluster),120919.0,unknown,reverse,,,,
4071,ECK125231039,TSS_235,120955.0,unknown,reverse,,,,
4072,ECK125231040,TSS_236 (cluster),121676.0,unknown,reverse,,,,
4073,ECK125231041,TSS_238,122852.0,unknown,forward,,,,
4074,ECK125231042,TSS_239,122860.0,unknown,forward,,,,
4075,ECK125231043,TSS_241,123388.0,unknown,forward,,,,
4076,ECK125231044,TSS_242 (cluster),123471.0,unknown,forward,,,,
4077,ECK125231045,TSS_243,124973.0,unknown,forward,,,,
4078,ECK125231046,TSS_244,125226.0,unknown,forward,,,,
4079,ECK125231047,TSS_245,125425.0,unknown,forward,,,,
4080,ECK125231048,TSS_246,127432.0,unknown,forward,,,,
4081,ECK125231049,TSS_247,127436.0,unknown,forward,,,,
4082,ECK125231050,TSS_248,127896.0,unknown,forward,,,,
4083,ECK125231051,TSS_249,127898.0,unknown,forward,,,,
4084,ECK125231052,TSS_250,127900.0,unknown,forward,,,,
4085,ECK125231053,TSS_251,127907.0,unknown,forward,,,,
4086,ECK125231054,TSS_252,127929.0,unknown,forward,,,,
4087,ECK125231055,TSS_253,127953.0,unknown,forward,,,,
4088,ECK125231056,TSS_254,130229.0,unknown,forward,,,,
4089,ECK125231057,TSS_255,131743.0,unknown,forward,,,,
4090,ECK125231058,TSS_256,132124.0,unknown,forward,,,,
4091,ECK125231059,TSS_257,132840.0,unknown,forward,,,,
4092,ECK125231060,TSS_258,133449.0,unknown,forward,,,,
4093,ECK125231061,TSS_259,133468.0,unknown,forward,,,,
4094,ECK125231062,TSS_263 (cluster),137048.0,unknown,forward,,,,
4095,ECK125231063,TSS_264,137069.0,unknown,forward,,,,
4096,ECK125231064,TSS_265,137630.0,unknown,reverse,,,,
4097,ECK125231065,TSS_267 (cluster),141407.0,unknown,forward,,,,
4098,ECK125231066,TSS_268,141650.0,unknown,forward,,,,
4099,ECK125231067,TSS_271,147583.0,unknown,forward,,,,
4100,ECK125231068,TSS_272,149617.0,unknown,reverse,,,,
4101,ECK125231069,TSS_274,160641.0,unknown,reverse,,,,
4102,ECK125231070,TSS_275 (cluster),160652.0,unknown,reverse,,,,
4103,ECK125231071,TSS_277 (cluster),160761.0,unknown,reverse,,,,
4104,ECK125231072,TSS_278,160873.0,unknown,reverse,,,,
4105,ECK125231073,TSS_279,160884.0,unknown,reverse,,,,
4106,ECK125231074,TSS_280,161071.0,unknown,reverse,,,,
4107,ECK125231075,TSS_281 (cluster),161079.0,unknown,reverse,,,,
4108,ECK125231076,TSS_282,161142.0,unknown,reverse,,,,
4109,ECK125231077,TSS_283,161187.0,unknown,reverse,,,,
4110,ECK125231078,TSS_284 (cluster),161195.0,unknown,reverse,,,,
4111,ECK125231079,TSS_285,161199.0,unknown,reverse,,,,
4112,ECK125231080,TSS_286,161665.0,unknown,forward,,,,
4113,ECK125231081,TSS_287,162077.0,unknown,forward,,,,
4114,ECK125231082,TSS_288,164658.0,unknown,forward,,,,
4115,ECK125231083,TSS_289,169733.0,unknown,forward,,,,
4116,ECK125231084,TSS_290,173420.0,unknown,forward,,,,
4117,ECK125231085,TSS_291,173769.0,unknown,reverse,,,,
4118,ECK125231086,TSS_292 (cluster),174930.0,unknown,forward,,,,
4119,ECK125231087,TSS_293 (cluster),174942.0,unknown,forward,,,,
4120,ECK125231088,TSS_294 (cluster),175008.0,unknown,forward,,,,
4121,ECK125231089,TSS_295,175012.0,unknown,forward,,,,
4122,ECK125231090,TSS_296,175074.0,unknown,forward,,,,
4123,ECK125231091,TSS_297,176147.0,unknown,forward,,,,
4124,ECK125231092,TSS_298,176558.0,unknown,forward,,,,
4125,ECK125231093,TSS_300,176583.0,unknown,forward,,,,
4126,ECK125231094,TSS_301,178744.0,unknown,reverse,,,,
4127,ECK125231095,TSS_302,179181.0,unknown,reverse,,,,
4128,ECK125231096,TSS_303 (cluster),180836.0,unknown,forward,,,,
4129,ECK125231097,TSS_304,180844.0,unknown,forward,,,,
4130,ECK125231098,TSS_305,180846.0,unknown,forward,,,,
4131,ECK125231099,TSS_307,183840.0,unknown,reverse,,,,
4132,ECK125231100,TSS_308,184193.0,unknown,reverse,,,,
4133,ECK125231101,TSS_310,189471.0,unknown,reverse,,,,
4134,ECK125231102,TSS_311,189532.0,unknown,reverse,,,,
4135,ECK125231103,TSS_312,189545.0,unknown,reverse,,,,
4136,ECK125231104,TSS_313,189553.0,unknown,reverse,,,,
4137,ECK125231105,TSS_314,189621.0,unknown,reverse,,,,
4138,ECK125231106,TSS_315,189639.0,unknown,forward,,,,
4139,ECK125231107,TSS_317,190209.0,unknown,forward,,,,
4140,ECK125231108,TSS_318,190213.0,unknown,forward,,,,
4141,ECK125231109,TSS_319 (cluster),190227.0,unknown,forward,,,,
4142,ECK125231110,TSS_320,190234.0,unknown,forward,,,,
4143,ECK125231111,TSS_321,190257.0,unknown,forward,,,,
4144,ECK125231112,TSS_322,190355.0,unknown,forward,,,,
4145,ECK125231113,TSS_323,190448.0,unknown,forward,,,,
4146,ECK125231114,TSS_324,190803.0,unknown,forward,,,,
4147,ECK125231115,TSS_325,190841.0,unknown,forward,,,,
4148,ECK125231116,TSS_326,191752.0,unknown,forward,,,,
4149,ECK125231117,TSS_327,191754.0,unknown,forward,,,,
4150,ECK125231118,TSS_329 (cluster),191819.0,unknown,forward,,,,
4151,ECK125231119,TSS_330,192617.0,unknown,forward,,,,
4152,ECK125231120,TSS_332,192941.0,unknown,forward,,,,
4153,ECK125231121,TSS_333,194269.0,unknown,forward,,,,
4154,ECK125231122,TSS_334,195472.0,unknown,forward,,,,
4155,ECK125231123,TSS_335 (cluster),195478.0,unknown,forward,,,,
4156,ECK125231124,TSS_336,195482.0,unknown,forward,,,,
4157,ECK125231125,TSS_337,195485.0,unknown,forward,,,,
4158,ECK125231126,TSS_339,196978.0,unknown,forward,,,,
4159,ECK125231127,TSS_341 (cluster),197487.0,unknown,forward,,,,
4160,ECK125231128,TSS_342,197586.0,unknown,forward,,,,
4161,ECK125231129,TSS_343,197588.0,unknown,reverse,,,,
4162,ECK125231130,TSS_344,197883.0,unknown,forward,,,,
4163,ECK125231131,TSS_345,198507.0,unknown,forward,,,,
4164,ECK125231132,TSS_346,198777.0,unknown,forward,,,,
4165,ECK125231133,TSS_347,198782.0,unknown,forward,,,,
4166,ECK125231134,TSS_348 (cluster),198858.0,unknown,forward,,,,
4167,ECK125231135,TSS_349,198875.0,unknown,forward,,,,
4168,ECK125231136,TSS_350 (cluster),198877.0,unknown,forward,,,,
4169,ECK125231137,TSS_351 (cluster),198881.0,unknown,forward,,,,
4170,ECK125231138,TSS_352,198887.0,unknown,forward,,,,
4171,ECK125231139,TSS_353,198889.0,unknown,forward,,,,
4172,ECK125231140,TSS_354,198893.0,unknown,forward,,,,
4173,ECK125231141,TSS_355 (cluster),198908.0,unknown,forward,,,,
4174,ECK125231142,TSS_356,199004.0,unknown,forward,,,,
4175,ECK125231143,TSS_357,199007.0,unknown,forward,,,,
4176,ECK125231144,TSS_358,199009.0,unknown,forward,,,,
4177,ECK125231145,TSS_359,199012.0,unknown,forward,,,,
4178,ECK125231146,TSS_360,199980.0,unknown,forward,,,,
4179,ECK125231147,TSS_361,200131.0,unknown,forward,,,,
4180,ECK125231148,TSS_362 (cluster),200135.0,unknown,forward,,,,
4181,ECK125231149,TSS_363 (cluster),200138.0,unknown,forward,,,,
4182,ECK125231150,TSS_364,200212.0,unknown,forward,,,,
4183,ECK125231151,TSS_365,200317.0,unknown,forward,,,,
4184,ECK125231152,TSS_366,200399.0,unknown,forward,,,,
4185,ECK125231153,TSS_367,201749.0,unknown,forward,,,,
4186,ECK125231154,TSS_368,201767.0,unknown,reverse,,,,
4187,ECK125231155,TSS_369 (cluster),202019.0,unknown,forward,,,,
4188,ECK125231156,TSS_370 (cluster),202063.0,unknown,forward,,,,
4189,ECK125231157,TSS_371 (cluster),202070.0,unknown,forward,,,,
4190,ECK125231158,TSS_372 (cluster),202078.0,unknown,forward,,,,
4191,ECK125231159,TSS_373 (cluster),202081.0,unknown,forward,,,,
4192,ECK125231160,TSS_374,202087.0,unknown,forward,,,,
4193,ECK125231161,TSS_375,202110.0,unknown,forward,,,,
4194,ECK125231162,TSS_376,202370.0,unknown,forward,,,,
4195,ECK125231163,TSS_377,202372.0,unknown,forward,,,,
4196,ECK125231164,TSS_378,202585.0,unknown,forward,,,,
4197,ECK125231165,TSS_379,202645.0,unknown,forward,,,,
4198,ECK125231166,TSS_380,204501.0,unknown,forward,,,,
4199,ECK125231167,TSS_381,204507.0,unknown,forward,,,,
4200,ECK125231168,TSS_382,206909.0,unknown,forward,,,,
4201,ECK125231169,TSS_383,207634.0,unknown,forward,,,,
4202,ECK125231170,TSS_384,207925.0,unknown,forward,,,,
4203,ECK125231171,TSS_385,208042.0,unknown,forward,,,,
4204,ECK125231172,TSS_386,208276.0,unknown,forward,,,,
4205,ECK125231173,TSS_388,208850.0,unknown,forward,,,,
4206,ECK125231174,TSS_389,209002.0,unknown,forward,,,,
4207,ECK125231175,TSS_390,209273.0,unknown,forward,,,,
4208,ECK125231176,TSS_391,209658.0,unknown,forward,,,,
4209,ECK125231177,TSS_392,212306.0,unknown,forward,,,,
4210,ECK125231178,TSS_393,214163.0,unknown,reverse,,,,
4211,ECK125231179,TSS_394,214197.0,unknown,reverse,,,,
4212,ECK125231180,TSS_395,214269.0,unknown,forward,,,,
4213,ECK125231181,TSS_396,215265.0,unknown,forward,,,,
4214,ECK125231182,TSS_397,218831.0,unknown,reverse,,,,
4215,ECK125231183,TSS_398,220022.0,unknown,reverse,,,,
4216,ECK125231184,TSS_399,220386.0,unknown,reverse,,,,
4217,ECK125231185,TSS_400,220394.0,unknown,reverse,,,,
4218,ECK125231186,TSS_401,220539.0,unknown,reverse,,,,
4219,ECK125231187,TSS_402,220543.0,unknown,reverse,,,,
4220,ECK125231188,TSS_403,220638.0,unknown,forward,,,,
4221,ECK125231189,TSS_404,220964.0,unknown,reverse,,,,
4222,ECK125231190,TSS_405,220970.0,unknown,reverse,,,,
4223,ECK125231191,TSS_406,220975.0,unknown,reverse,,,,
4224,ECK125231192,TSS_407,221009.0,unknown,reverse,,,,
4225,ECK125231193,TSS_408 (cluster),221015.0,unknown,reverse,,,,
4226,ECK125231194,TSS_409,221017.0,unknown,reverse,,,,
4227,ECK125231195,TSS_410,221019.0,unknown,reverse,,,,
4228,ECK125231196,TSS_411 (cluster),221041.0,unknown,reverse,,,,
4229,ECK125231197,TSS_412,221053.0,unknown,reverse,,,,
4230,ECK125231198,TSS_413 (cluster),221681.0,unknown,reverse,,,,
4231,ECK125231199,TSS_414,221903.0,unknown,reverse,,,,
4232,ECK125231200,TSS_415,221928.0,unknown,reverse,,,,
4233,ECK125231201,TSS_418,223594.0,unknown,forward,,,,
4234,ECK125231202,TSS_419,223656.0,unknown,forward,,,,
4235,ECK125231203,TSS_420,228879.0,unknown,forward,,,,
4236,ECK125231204,TSS_421,228928.0,unknown,forward,,,,
4237,ECK125231205,TSS_422,230910.0,unknown,reverse,,,,
4238,ECK125231206,TSS_423,230912.0,unknown,reverse,,,,
4239,ECK125231207,TSS_424,230918.0,unknown,reverse,,,,
4240,ECK125231208,TSS_425,231274.0,unknown,forward,,,,
4241,ECK125231209,TSS_426,231276.0,unknown,forward,,,,
4242,ECK125231210,TSS_427,231280.0,unknown,forward,,,,
4243,ECK125231211,TSS_428,231299.0,unknown,forward,,,,
4244,ECK125231212,TSS_429,233980.0,unknown,reverse,,,,
4245,ECK125231213,TSS_430,234785.0,unknown,forward,,,,
4246,ECK125231214,TSS_431,235937.0,unknown,forward,,,,
4247,ECK125231215,TSS_432 (cluster),236020.0,unknown,forward,,,,
4248,ECK125231216,TSS_433,236027.0,unknown,forward,,,,
4249,ECK125231217,TSS_435,236931.0,unknown,forward,,,,
4250,ECK125231218,TSS_436 (cluster),240333.0,unknown,forward,,,,
4251,ECK125231219,TSS_437,243512.0,unknown,forward,,,,
4252,ECK125231220,TSS_438,244083.0,unknown,forward,,,,
4253,ECK125231221,TSS_439,244089.0,unknown,forward,,,,
4254,ECK125231222,TSS_440 (cluster),244094.0,unknown,forward,,,,
4255,ECK125231223,TSS_441,244103.0,unknown,forward,,,,
4256,ECK125231224,TSS_442,244121.0,unknown,forward,,,,
4257,ECK125231225,TSS_443 (cluster),244123.0,unknown,forward,,,,
4258,ECK125231226,TSS_444,246205.0,unknown,reverse,,,,
4259,ECK125231227,TSS_445 (cluster),246533.0,unknown,reverse,,,,
4260,ECK125231228,TSS_446,247622.0,unknown,forward,,,,
4261,ECK125231229,TSS_447,255756.0,unknown,reverse,,,,
4262,ECK125231230,TSS_448 (cluster),255770.0,unknown,reverse,,,,
4263,ECK125231231,TSS_450,255807.0,unknown,reverse,,,,
4264,ECK125231232,TSS_452,255816.0,unknown,reverse,,,,
4265,ECK125231233,TSS_453,255918.0,unknown,forward,,,,
4266,ECK125231234,TSS_455,256509.0,unknown,forward,,,,
4267,ECK125231926,TSS_1134,952677.0,unknown,reverse,,,,
4268,ECK125232383,TSS_1594,1296892.0,unknown,reverse,,,,
4269,ECK125235460,TSS_4660,4151717.0,unknown,reverse,,,,
4270,ECK125235995,TSS_457 (cluster),260345.0,unknown,forward,,,,
4271,ECK125235996,TSS_458,260354.0,unknown,forward,,,,
4272,ECK125235997,TSS_459,260358.0,unknown,forward,,,,
4273,ECK125235998,TSS_460 (cluster),260360.0,unknown,forward,,,,
4274,ECK125235999,TSS_461,260370.0,unknown,forward,,,,
4275,ECK125236000,TSS_462,260569.0,unknown,forward,,,,
4276,ECK125236001,TSS_463,261229.0,unknown,forward,,,,
4277,ECK125236002,TSS_464,261423.0,unknown,forward,,,,
4278,ECK125236003,TSS_465,270588.0,unknown,forward,,,,
4279,ECK125236004,TSS_466,275108.0,unknown,reverse,,,,
4280,ECK125236005,TSS_467 (cluster),279709.0,unknown,forward,,,,
4281,ECK125236006,TSS_468,279891.0,unknown,reverse,,,,
4282,ECK125236007,TSS_469,279893.0,unknown,reverse,,,,
4283,ECK125236008,TSS_470,290115.0,unknown,reverse,,,,
4284,ECK125236009,TSS_472,291181.0,unknown,forward,,,,
4285,ECK125236010,TSS_473,293051.0,unknown,forward,,,,
4286,ECK125236011,TSS_474 (cluster),295620.0,unknown,reverse,,,,
4287,ECK125236012,TSS_475 (cluster),302957.0,unknown,forward,,,,
4288,ECK125236013,TSS_476,302974.0,unknown,forward,,,,
4289,ECK125236014,TSS_477,305813.0,unknown,forward,,,,
4290,ECK125236015,TSS_478,320033.0,unknown,reverse,,,,
4291,ECK125236016,TSS_479,324444.0,unknown,reverse,,,,
4292,ECK125236017,TSS_480,342818.0,unknown,forward,,,,
4293,ECK125236018,TSS_481,342838.0,unknown,forward,,,,
4294,ECK125236019,TSS_482,346422.0,unknown,forward,,,,
4295,ECK125236020,TSS_484,374977.0,unknown,forward,,,,
4296,ECK125236021,TSS_485,378418.0,unknown,reverse,,,,
4297,ECK125236022,TSS_486 (cluster),381322.0,unknown,forward,,,,
4298,ECK125236024,TSS_488,392979.0,unknown,reverse,,,,
4299,ECK125236025,TSS_490,396323.0,unknown,reverse,,,,
4300,ECK125236026,TSS_491,396380.0,unknown,forward,,,,
4301,ECK125236027,TSS_492 (cluster),399570.0,unknown,forward,,,,
4302,ECK125236028,TSS_495,401433.0,unknown,forward,,,,
4303,ECK125236029,TSS_496,405666.0,unknown,reverse,,,,
4304,ECK125236030,TSS_498,406276.0,unknown,forward,,,,
4305,ECK125236031,TSS_499,406954.0,unknown,forward,,,,
4306,ECK125236032,TSS_500,407091.0,unknown,forward,,,,
4307,ECK125236033,TSS_501,408598.0,unknown,forward,,,,
4308,ECK125236034,TSS_502,419419.0,unknown,forward,,,,
4309,ECK125236035,TSS_503,419509.0,unknown,forward,,,,
4310,ECK125236036,TSS_504 (cluster),419551.0,unknown,forward,,,,
4311,ECK125236037,TSS_505,419559.0,unknown,forward,,,,
4312,ECK125236038,TSS_506,419571.0,unknown,forward,,,,
4313,ECK125236039,TSS_507,420215.0,unknown,forward,,,,
4314,ECK125236040,TSS_510,426062.0,unknown,forward,,,,
4315,ECK125236041,TSS_511,427204.0,unknown,forward,,,,
4316,ECK125236042,TSS_512,427649.0,unknown,forward,,,,
4317,ECK125236043,TSS_513,428779.0,unknown,forward,,,,
4318,ECK125236044,TSS_514 (cluster),428782.0,unknown,forward,,,,
4319,ECK125236045,TSS_515,428786.0,unknown,forward,,,,
4320,ECK125236046,TSS_516,429239.0,unknown,forward,,,,
4321,ECK125236047,TSS_517,429370.0,unknown,forward,,,,
4322,ECK125236048,TSS_518,429682.0,unknown,forward,,,,
4323,ECK125236049,TSS_519,430048.0,unknown,forward,,,,
4324,ECK125236050,TSS_520 (cluster),430051.0,unknown,forward,,,,
4325,ECK125236051,TSS_521,430054.0,unknown,forward,,,,
4326,ECK125236052,TSS_522,430059.0,unknown,forward,,,,
4327,ECK125236053,TSS_523 (cluster),430063.0,unknown,forward,,,,
4328,ECK125236054,TSS_524,432002.0,unknown,reverse,,,,
4329,ECK125236055,TSS_525,432185.0,unknown,reverse,,,,
4330,ECK125236056,TSS_526,432975.0,unknown,forward,,,,
4331,ECK125236057,TSS_528,434501.0,unknown,forward,,,,
4332,ECK125236058,TSS_530 (cluster),434511.0,unknown,forward,,,,
4333,ECK125236059,TSS_531 (cluster),434593.0,unknown,forward,,,,
4334,ECK125236060,TSS_532,434596.0,unknown,forward,,,,
4335,ECK125236061,TSS_533,434599.0,unknown,forward,,,,
