,TRANSCRIPTION_UNIT_ID,GENE_ID
3159,ECK120026302,ECK120001232
3160,ECK120026303,ECK120002884
3161,ECK120026304,ECK120000687
3162,ECK120026317,ECK120000086
3163,ECK120026502,ECK120004447
3164,ECK120026503,ECK120002186
3165,ECK120026504,ECK120002701
3166,ECK120026505,ECK120000009
3167,ECK120026506,ECK120001508
3168,ECK120026507,ECK120001467
3169,ECK120026508,ECK120001468
3170,ECK120026509,ECK120002702
3171,ECK120026510,ECK120002703
3172,ECK120026511,ECK120002652
3173,ECK120026511,ECK120000366
3174,ECK120026512,ECK120002653
3175,ECK120026513,ECK120002706
3176,ECK120026513,ECK120002705
3177,ECK120026513,ECK120023911
3178,ECK120026514,ECK120001070
3179,ECK120026516,ECK120001519
3180,ECK120026517,ECK120000514
3181,ECK120026517,ECK120001520
3182,ECK120026518,ECK120001522
3183,ECK120026519,ECK120002332
3184,ECK120026519,ECK120002333
3185,ECK120026521,ECK120001523
3186,ECK120026522,ECK120002641
3187,ECK120026522,ECK120001526
3188,ECK120026522,ECK120001524
3189,ECK120026522,ECK120001999
3190,ECK120026522,ECK120001525
3191,ECK120026523,ECK120001692
3192,ECK120026523,ECK120033551
3193,ECK120026523,ECK120002667
3194,ECK120026524,ECK120000524
3195,ECK120026525,ECK120000332
3196,ECK120026526,ECK120000259
3197,ECK120026527,ECK120002191
3198,ECK120026527,ECK120002190
3199,ECK120026527,ECK120002189
3200,ECK120026528,ECK120001732
3201,ECK120026528,ECK120002012
3202,ECK120026528,ECK120002011
3203,ECK120026529,ECK120001500
3204,ECK120026530,ECK120002328
3205,ECK120026531,ECK120002197
3206,ECK120026531,ECK120002196
3207,ECK120026532,ECK120001687
3208,ECK120026533,ECK120001621
3209,ECK120026534,ECK120002204
3210,ECK120026535,ECK120000598
3211,ECK120026536,ECK120002206
3212,ECK120026537,ECK120001078
3213,ECK120026537,ECK120002209
3214,ECK120026537,ECK120002208
3215,ECK120026538,ECK120000219
3216,ECK120026540,ECK120002211
3217,ECK120026541,ECK120002212
3218,ECK120026542,ECK120000201
3219,ECK120026542,ECK120000563
3220,ECK120026542,ECK120001377
3221,ECK120026546,ECK120002371
3222,ECK120026547,ECK120002715
3223,ECK120026548,ECK120002716
3224,ECK120026549,ECK120002717
3225,ECK120026549,ECK120002691
3226,ECK120026550,ECK120002223
3227,ECK120026550,ECK120002718
3228,ECK120026550,ECK120002038
3229,ECK120026551,ECK120002039
3230,ECK120026552,ECK120001459
3231,ECK120026552,ECK120001458
3232,ECK120026553,ECK120001675
3233,ECK120026554,ECK120001592
3234,ECK120026555,ECK120001595
3235,ECK120026555,ECK120001594
3236,ECK120026556,ECK120000240
3237,ECK120026557,ECK120002719
3238,ECK120026558,ECK120000237
3239,ECK120026559,ECK120002721
3240,ECK120026560,ECK120002607
3241,ECK120026561,ECK120002726
3242,ECK120026562,ECK120002727
3243,ECK120026563,ECK120002728
3244,ECK120026564,ECK120002730
3245,ECK120026564,ECK120002729
3246,ECK120026565,ECK120002731
3247,ECK120026566,ECK120002732
3248,ECK120026567,ECK120002734
3249,ECK120026568,ECK120002738
3250,ECK120026568,ECK120002735
3251,ECK120026568,ECK120002736
3252,ECK120026568,ECK120002737
3253,ECK120026569,ECK120002738
3254,ECK120026569,ECK120002737
3255,ECK120026569,ECK120002736
3256,ECK120026570,ECK120001452
3257,ECK120026570,ECK120002739
3258,ECK120026571,ECK120000407
3259,ECK120026572,ECK120001079
3260,ECK120026573,ECK125256958
3261,ECK120026574,ECK120016284
3262,ECK120026574,ECK120002741
3263,ECK120026574,ECK120002746
3264,ECK120026574,ECK120002740
3265,ECK120026574,ECK120002745
3266,ECK120026574,ECK120002744
3267,ECK120026574,ECK120002742
3268,ECK120026574,ECK120002743
3269,ECK120026575,ECK120002747
3270,ECK120026575,ECK120002748
3271,ECK120026576,ECK120002749
3272,ECK120026577,ECK120002750
3273,ECK120026577,ECK120002751
3274,ECK120026577,ECK120002752
3275,ECK120026578,ECK120002753
3276,ECK120026579,ECK120002755
3277,ECK120026579,ECK120002756
3278,ECK120026580,ECK120002759
3279,ECK120026580,ECK120002758
3280,ECK120026580,ECK120002215
3281,ECK120026580,ECK120002757
3282,ECK120026580,ECK120023913
3283,ECK120026581,ECK120002213
3284,ECK120026581,ECK120016285
3285,ECK120026581,ECK120002214
3286,ECK120026582,ECK120002760
3287,ECK120026582,ECK120002761
3288,ECK120026583,ECK120002763
3289,ECK120026583,ECK120002762
3290,ECK120026584,ECK120002764
3291,ECK120026585,ECK120002766
3292,ECK120026585,ECK120002765
3293,ECK120026585,ECK120023914
3294,ECK120026586,ECK120002768
3295,ECK120026587,ECK120002770
3296,ECK120026587,ECK120002769
3297,ECK120026588,ECK120002771
3298,ECK120026589,ECK120002772
3299,ECK120026590,ECK120002773
3300,ECK120026591,ECK120002774
3301,ECK120026591,ECK120002775
3302,ECK120026591,ECK120002776
3303,ECK120026591,ECK120002777
3304,ECK120026592,ECK120002779
3305,ECK120026593,ECK120002780
3306,ECK120026593,ECK120002781
3307,ECK120026593,ECK120002782
3308,ECK120026593,ECK120002783
3309,ECK120026594,ECK120002784
3310,ECK120026595,ECK120002785
3311,ECK120026596,ECK120016286
3312,ECK120026596,ECK120002787
3313,ECK120026597,ECK120002057
3314,ECK120026597,ECK120002789
3315,ECK120026597,ECK120002788
3316,ECK120026597,ECK120023906
3317,ECK120026598,ECK120002790
3318,ECK120026599,ECK120002792
3319,ECK120026599,ECK120002791
3320,ECK120026600,ECK120002794
3321,ECK120026601,ECK120002797
3322,ECK120026601,ECK120002796
3323,ECK120026601,ECK120002795
3324,ECK120026602,ECK120002799
3325,ECK120026603,ECK120001214
3326,ECK120026604,ECK120002800
3327,ECK120026605,ECK120002801
3328,ECK120026606,ECK120002803
3329,ECK120026606,ECK120002802
3330,ECK120026606,ECK120002805
3331,ECK120026606,ECK120002804
3332,ECK120026607,ECK120026444
3333,ECK120026608,ECK120002807
3334,ECK120026608,ECK120002806
3335,ECK120026609,ECK120002809
3336,ECK120026610,ECK120002810
3337,ECK120026613,ECK120002820
3338,ECK120026614,ECK120002821
3339,ECK120026615,ECK120002822
3340,ECK120026615,ECK120002569
3341,ECK120026615,ECK120002823
3342,ECK120026616,ECK120002825
3343,ECK120026616,ECK120002824
3344,ECK120026617,ECK120023917
3345,ECK120026617,ECK120002826
3346,ECK120026617,ECK120002827
3347,ECK120026618,ECK120002828
3348,ECK120026619,ECK120002829
3349,ECK120026621,ECK120000421
3350,ECK120026622,ECK120002834
3351,ECK120026623,ECK120002837
3352,ECK120026623,ECK120002836
3353,ECK120026623,ECK120023908
3354,ECK120026624,ECK120002838
3355,ECK120026625,ECK120002839
3356,ECK120026626,ECK120001231
3357,ECK120026627,ECK120002843
3358,ECK120026628,ECK120002056
3359,ECK120026629,ECK120002844
3360,ECK120026630,ECK120001082
3361,ECK120026630,ECK120000916
3362,ECK120026631,ECK120002845
3363,ECK120026631,ECK120002064
3364,ECK120026632,ECK120001085
3365,ECK120026633,ECK120002413
3366,ECK120026634,ECK120002846
3367,ECK120026634,ECK120001291
3368,ECK120026634,ECK120001292
3369,ECK120026634,ECK120001293
3370,ECK120026634,ECK120000659
3371,ECK120026634,ECK120000696
3372,ECK120026636,ECK120002850
3373,ECK120026636,ECK120002673
3374,ECK120026637,ECK120002852
3375,ECK120026638,ECK120002076
3376,ECK120026639,ECK120002075
3377,ECK120026640,ECK120000992
3378,ECK120026642,ECK120002854
3379,ECK120026643,ECK120002855
3380,ECK120026644,ECK120002856
3381,ECK120026645,ECK120002431
3382,ECK120026646,ECK120002857
3383,ECK120026647,ECK120002858
3384,ECK120026648,ECK120001570
3385,ECK120026648,ECK120002859
3386,ECK120026649,ECK120002469
3387,ECK120026650,ECK120001087
3388,ECK120026651,ECK120002862
3389,ECK120026652,ECK120002863
3390,ECK120026653,ECK120002699
3391,ECK120026654,ECK120002285
3392,ECK120026654,ECK120000432
3393,ECK120026655,ECK120002864
3394,ECK120026656,ECK120000756
3395,ECK120026656,ECK120002390
3396,ECK120026657,ECK120002396
3397,ECK120026658,ECK120000239
3398,ECK120026661,ECK120000424
3399,ECK120026662,ECK120002335
3400,ECK120026663,ECK120002865
3401,ECK120026665,ECK120002871
3402,ECK120026666,ECK120002873
3403,ECK120026666,ECK120002872
3404,ECK120026667,ECK120002875
3405,ECK120026667,ECK120002874
3406,ECK120026669,ECK120002878
3407,ECK120026669,ECK120001600
3408,ECK120026670,ECK120001705
3409,ECK120026670,ECK120002879
3410,ECK120026670,ECK120000840
3411,ECK120026670,ECK120001706
3412,ECK120026671,ECK120002881
3413,ECK120026672,ECK120002897
3414,ECK120026672,ECK120002896
3415,ECK120026672,ECK120002249
3416,ECK120026672,ECK120002895
3417,ECK120026673,ECK120000749
3418,ECK120026673,ECK120002352
3419,ECK120026674,ECK120002366
3420,ECK120026675,ECK120000322
3421,ECK120026675,ECK120002418
3422,ECK120026676,ECK120002898
3423,ECK120026677,ECK120002899
3424,ECK120026677,ECK120002900
3425,ECK120026678,ECK120002901
3426,ECK120026678,ECK120002253
3427,ECK120026679,ECK120002903
3428,ECK120026680,ECK120026446
3429,ECK120026681,ECK120002904
3430,ECK120026681,ECK120023909
3431,ECK120026681,ECK120002905
3432,ECK120026682,ECK120002906
3433,ECK120026682,ECK120000622
3434,ECK120026683,ECK120002908
3435,ECK120026684,ECK120002910
3436,ECK120026684,ECK120002909
3437,ECK120026685,ECK120002911
3438,ECK120026685,ECK120002914
3439,ECK120026685,ECK120016287
3440,ECK120026685,ECK120002913
3441,ECK120026685,ECK120002912
3442,ECK120026686,ECK120002915
3443,ECK120026688,ECK120016288
3444,ECK120026689,ECK120002921
3445,ECK120026690,ECK120002922
3446,ECK120026691,ECK120001582
3447,ECK120026692,ECK120002923
3448,ECK120026693,ECK120002925
3449,ECK120026694,ECK120002931
3450,ECK120026696,ECK120002932
3451,ECK120026697,ECK120002933
3452,ECK120026698,ECK120002934
3453,ECK120026699,ECK120002935
3454,ECK120026700,ECK120016290
3455,ECK120026701,ECK120002937
3456,ECK120026702,ECK120002938
3457,ECK120026703,ECK120002939
3458,ECK120026704,ECK120002944
3459,ECK120026705,ECK120000847
3460,ECK120026706,ECK120002945
3461,ECK120026707,ECK120002947
3462,ECK120026707,ECK120002948
3463,ECK120026707,ECK120002949
3464,ECK120026707,ECK120002951
3465,ECK120026707,ECK120002946
3466,ECK120026707,ECK120002950
3467,ECK120026708,ECK120002953
3468,ECK120026708,ECK120002952
3469,ECK120026709,ECK120002072
3470,ECK120026710,ECK120002955
3471,ECK120026710,ECK120002095
3472,ECK120026711,ECK120001278
3473,ECK120026712,ECK120001279
3474,ECK120026713,ECK120001542
3475,ECK120026714,ECK120001540
3476,ECK120026715,ECK120001541
3477,ECK120026716,ECK120000195
3478,ECK120026717,ECK120000600
3479,ECK120026717,ECK120000599
3480,ECK120026717,ECK120001229
3481,ECK120026717,ECK120001230
3482,ECK120026717,ECK120000845
3483,ECK120026718,ECK120002956
3484,ECK120026718,ECK120002957
3485,ECK120026718,ECK120000525
3486,ECK120026718,ECK120000846
3487,ECK120026718,ECK120001378
3488,ECK120026719,ECK120002960
3489,ECK120026719,ECK120002959
3490,ECK120026720,ECK120002962
3491,ECK120026720,ECK120002963
3492,ECK120026721,ECK120002964
3493,ECK120026722,ECK120002965
3494,ECK120026723,ECK120002967
3495,ECK120026724,ECK120000164
3496,ECK120026724,ECK120002968
3497,ECK120026725,ECK120002969
3498,ECK120026725,ECK120002970
3499,ECK120026726,ECK120002971
3500,ECK120026729,ECK120002974
3501,ECK120026729,ECK120002973
3502,ECK120026730,ECK120002974
3503,ECK120026731,ECK120001710
3504,ECK120026732,ECK120002975
3505,ECK120026733,ECK120001475
3506,ECK120026734,ECK120001476
3507,ECK120026734,ECK120000839
3508,ECK120026735,ECK120001477
3509,ECK120026735,ECK120002976
3510,ECK120026736,ECK120016292
3511,ECK120026737,ECK120002977
3512,ECK120026738,ECK120001478
3513,ECK120026739,ECK120002984
3514,ECK120026740,ECK120002987
3515,ECK120026740,ECK120002986
3516,ECK120026740,ECK120002985
3517,ECK120026741,ECK120002227
3518,ECK120026742,ECK120002990
3519,ECK120026742,ECK120002989
3520,ECK120026743,ECK120002991
3521,ECK120026744,ECK120002992
3522,ECK120026745,ECK120001643
3523,ECK120026745,ECK120000623
3524,ECK120026746,ECK120002993
3525,ECK120026747,ECK120002994
3526,ECK120026748,ECK120002995
3527,ECK120026748,ECK120001620
3528,ECK120026749,ECK120002996
3529,ECK120026750,ECK120002999
3530,ECK120026751,ECK120002414
3531,ECK120026752,ECK120001216
3532,ECK120026753,ECK120003003
3533,ECK120026754,ECK120003004
3534,ECK120026755,ECK120003005
3535,ECK120026755,ECK120003006
3536,ECK120026755,ECK120003007
3537,ECK120026756,ECK120003010
3538,ECK120026756,ECK120003011
3539,ECK120026756,ECK120003012
3540,ECK120026756,ECK120002268
3541,ECK120026756,ECK120003009
3542,ECK120026757,ECK120001533
3543,ECK120026758,ECK120002280
3544,ECK120026759,ECK120002279
3545,ECK120026760,ECK120003013
3546,ECK120026762,ECK120003015
3547,ECK120026763,ECK120003017
3548,ECK120026764,ECK120002036
3549,ECK120026765,ECK120003021
3550,ECK120026765,ECK120003020
3551,ECK120026766,ECK120003024
3552,ECK120026767,ECK120003025
3553,ECK120026768,ECK120003027
3554,ECK120026768,ECK120003026
3555,ECK120026769,ECK120002269
3556,ECK120026769,ECK120003030
3557,ECK120026769,ECK120003031
3558,ECK120026769,ECK120003032
3559,ECK120026769,ECK120003029
3560,ECK120026770,ECK120003034
3561,ECK120026770,ECK120003033
3562,ECK120026771,ECK120003036
3563,ECK120026772,ECK120003037
3564,ECK120026773,ECK120000217
3565,ECK120026774,ECK120003041
3566,ECK120026775,ECK120003043
3567,ECK120026775,ECK120003042
3568,ECK120026776,ECK120002591
3569,ECK120026777,ECK120003045
3570,ECK120026778,ECK120003049
3571,ECK120026778,ECK120003048
3572,ECK120026779,ECK120003051
3573,ECK120026779,ECK120003052
3574,ECK120026780,ECK120003053
3575,ECK120026781,ECK120003054
3576,ECK120026781,ECK120000745
3577,ECK120026781,ECK120003055
3578,ECK120026782,ECK120003058
3579,ECK120026783,ECK120001098
3580,ECK120026784,ECK120001021
3581,ECK120026785,ECK120003065
3582,ECK120026785,ECK120002355
3583,ECK120026786,ECK120000936
3584,ECK120026787,ECK120001219
3585,ECK120026788,ECK120003066
3586,ECK120026789,ECK120000025
3587,ECK120026790,ECK120003068
3588,ECK120026791,ECK120003069
3589,ECK120026792,ECK120003070
3590,ECK120026793,ECK120002243
3591,ECK120026793,ECK120003071
3592,ECK120026793,ECK120000606
3593,ECK120026793,ECK120001375
3594,ECK120026794,ECK120000512
3595,ECK120026794,ECK120003072
3596,ECK120026795,ECK120003073
3597,ECK120026796,ECK120001228
3598,ECK120026797,ECK120003074
3599,ECK120026797,ECK120003075
3600,ECK120026799,ECK120000090
3601,ECK120026800,ECK120003080
3602,ECK120026801,ECK120003085
3603,ECK120026801,ECK120002260
3604,ECK120026801,ECK120003081
3605,ECK120026801,ECK120003084
3606,ECK120026801,ECK120003083
3607,ECK120026801,ECK120003082
3608,ECK120026802,ECK120003086
3609,ECK120026803,ECK120002563
3610,ECK120026804,ECK120003093
3611,ECK120026805,ECK120003096
3612,ECK120026805,ECK120003095
3613,ECK120026806,ECK120003097
3614,ECK120026807,ECK120003098
3615,ECK120026808,ECK120003100
3616,ECK120026809,ECK120003101
3617,ECK120026810,ECK120002415
3618,ECK120026811,ECK120001099
3619,ECK120026812,ECK120003104
3620,ECK120026812,ECK120001758
3621,ECK120026812,ECK120003103
3622,ECK120026813,ECK120003105
3623,ECK120026813,ECK120003106
3624,ECK120026813,ECK120003107
3625,ECK120026814,ECK120003108
3626,ECK120026815,ECK120016282
3627,ECK120026815,ECK120003109
3628,ECK120026815,ECK120023912
3629,ECK120026816,ECK120003112
3630,ECK120026816,ECK120002666
3631,ECK120026817,ECK120003113
3632,ECK120026818,ECK120002085
3633,ECK120026819,ECK120002362
3634,ECK120026819,ECK120001494
3635,ECK120026820,ECK120003124
3636,ECK120026820,ECK120016545
3637,ECK120026821,ECK120003125
3638,ECK120026821,ECK120001674
3639,ECK120026822,ECK120023910
3640,ECK120026822,ECK120003131
3641,ECK120026822,ECK120003132
3642,ECK120026823,ECK120003134
3643,ECK120026823,ECK120003133
3644,ECK120026824,ECK120003135
3645,ECK120026825,ECK120003137
3646,ECK120026825,ECK120003136
3647,ECK120026826,ECK120003138
3648,ECK120026827,ECK120003145
3649,ECK120026828,ECK120003146
3650,ECK120026828,ECK120003147
3651,ECK120026829,ECK120002354
3652,ECK120026830,ECK120001314
3653,ECK120026831,ECK120003150
3654,ECK120026831,ECK120001752
3655,ECK120026832,ECK120003151
3656,ECK120026832,ECK120003152
3657,ECK120026833,ECK120003154
3658,ECK120026834,ECK120001101
3659,ECK120026835,ECK120002353
3660,ECK120026836,ECK120003155
3661,ECK120026837,ECK120003157
3662,ECK120026838,ECK120003159
3663,ECK120026839,ECK120001102
3664,ECK120026840,ECK120001450
3665,ECK120026840,ECK120002181
3666,ECK120026840,ECK120002182
3667,ECK120026840,ECK120001449
3668,ECK120026840,ECK120001456
3669,ECK120026841,ECK120003164
3670,ECK120026841,ECK120002067
3671,ECK120026841,ECK120003160
3672,ECK120026841,ECK120003163
3673,ECK120026841,ECK120003162
3674,ECK120026841,ECK120003161
3675,ECK120026842,ECK120002297
3676,ECK120026843,ECK120003167
3677,ECK120026845,ECK120003168
3678,ECK120026846,ECK120003169
3679,ECK120026846,ECK120003170
3680,ECK120026846,ECK120003171
3681,ECK120026847,ECK120003173
3682,ECK120026847,ECK120003172
3683,ECK120026848,ECK120003175
3684,ECK120026848,ECK120003174
3685,ECK120026849,ECK120001394
3686,ECK120026850,ECK120003176
3687,ECK120026850,ECK120003177
3688,ECK120026852,ECK120003179
3689,ECK120026852,ECK120003178
3690,ECK120026853,ECK120003181
3691,ECK120026853,ECK120003180
3692,ECK120026853,ECK120002238
3693,ECK120026854,ECK120003183
3694,ECK120026855,ECK120003184
3695,ECK120026856,ECK120003185
3696,ECK120026856,ECK120002416
3697,ECK120026856,ECK120003193
3698,ECK120026856,ECK120003186
3699,ECK120026856,ECK120003187
3700,ECK120026856,ECK120003188
3701,ECK120026856,ECK120003192
3702,ECK120026856,ECK120003190
3703,ECK120026856,ECK120003189
3704,ECK120026856,ECK120003191
3705,ECK120026857,ECK120003194
3706,ECK120026857,ECK120001104
3707,ECK120026858,ECK120000728
3708,ECK120026859,ECK120000566
3709,ECK120026860,ECK120026447
3710,ECK120026861,ECK120003195
3711,ECK120026862,ECK120003196
3712,ECK120026863,ECK120003197
3713,ECK120026864,ECK120003198
3714,ECK120026865,ECK120003199
3715,ECK120026866,ECK120003200
3716,ECK120026866,ECK120003201
3717,ECK120026867,ECK120003202
3718,ECK120026868,ECK120003203
3719,ECK120026869,ECK120015304
3720,ECK120026870,ECK120003205
3721,ECK120026870,ECK120003204
3722,ECK120026872,ECK120003207
3723,ECK120026872,ECK120003206
3724,ECK120026873,ECK120003208
3725,ECK120026873,ECK120016296
3726,ECK120026874,ECK120003211
3727,ECK120026875,ECK120003212
3728,ECK120026876,ECK120003213
3729,ECK120026877,ECK120001360
3730,ECK120026878,ECK120001359
3731,ECK120026879,ECK120003215
3732,ECK120026880,ECK120003216
3733,ECK120026881,ECK120003219
3734,ECK120026882,ECK120003220
3735,ECK120026883,ECK120003224
3736,ECK120026884,ECK120002255
3737,ECK120026885,ECK120003226
3738,ECK120026886,ECK120002661
3739,ECK120026887,ECK120002022
3740,ECK120026888,ECK120003227
3741,ECK120026888,ECK120001559
3742,ECK120026889,ECK120001313
3743,ECK120026892,ECK120001555
3744,ECK120026893,ECK120001105
3745,ECK120026894,ECK120001107
3746,ECK120026894,ECK120001106
3747,ECK120026897,ECK120001109
3748,ECK120026897,ECK120001110
3749,ECK120026897,ECK120001111
3750,ECK120026898,ECK120003229
3751,ECK120026898,ECK120003230
3752,ECK120026898,ECK120003231
3753,ECK120026899,ECK120002288
3754,ECK120026900,ECK120000126
3755,ECK120026900,ECK120001695
3756,ECK120026902,ECK120016922
3757,ECK120026902,ECK120016923
3758,ECK120026903,ECK120000697
3759,ECK120026904,ECK120002356
3760,ECK120026904,ECK120003232
3761,ECK120026907,ECK120003235
3762,ECK120026908,ECK120001482
3763,ECK120026909,ECK120003236
3764,ECK120026910,ECK120002184
3765,ECK120026910,ECK120002183
3766,ECK120026910,ECK120002674
3767,ECK120026910,ECK120002675
3768,ECK120026910,ECK120002676
3769,ECK120026911,ECK120003237
3770,ECK120026913,ECK120000033
3771,ECK120026913,ECK120002286
3772,ECK120026913,ECK120003240
3773,ECK120026913,ECK120003241
3774,ECK120026913,ECK120001754
3775,ECK120026914,ECK120003241
3776,ECK120026914,ECK120001754
3777,ECK120026914,ECK120000033
3778,ECK120026915,ECK120016297
3779,ECK120026915,ECK120003242
3780,ECK120026915,ECK120003243
3781,ECK120026915,ECK120003244
3782,ECK120026915,ECK120003245
3783,ECK120026915,ECK120003246
3784,ECK120026915,ECK120003247
3785,ECK120026915,ECK120003248
3786,ECK120026915,ECK120003249
3787,ECK120026915,ECK120003250
3788,ECK120026915,ECK120003251
3789,ECK120026916,ECK120003252
3790,ECK120026917,ECK120002412
3791,ECK120026917,ECK120003254
3792,ECK120026918,ECK120016298
3793,ECK120026918,ECK120003257
3794,ECK120026919,ECK120003258
3795,ECK120026920,ECK120003259
3796,ECK120026921,ECK120003260
3797,ECK120026922,ECK120003262
3798,ECK120026923,ECK120003263
3799,ECK120026924,ECK120001222
3800,ECK120026925,ECK120003265
3801,ECK120026925,ECK120002401
3802,ECK120026925,ECK120003264
3803,ECK120026925,ECK120000661
3804,ECK120026926,ECK120003269
3805,ECK120026928,ECK120003270
3806,ECK120026929,ECK120000818
3807,ECK120026929,ECK120001828
3808,ECK120026929,ECK120001829
3809,ECK120026929,ECK120001830
3810,ECK120026929,ECK120003272
3811,ECK120026929,ECK120003271
3812,ECK120026930,ECK120000804
3813,ECK120026931,ECK120002054
3814,ECK120026931,ECK120002628
3815,ECK120026932,ECK120016300
3816,ECK120026932,ECK120003274
3817,ECK120026933,ECK120003275
3818,ECK120026934,ECK120003276
3819,ECK120026934,ECK120003277
3820,ECK120026934,ECK120003278
3821,ECK120026934,ECK120003279
3822,ECK120026934,ECK120003280
3823,ECK120026934,ECK120003281
3824,ECK120026935,ECK120016301
3825,ECK120026936,ECK120001009
3826,ECK120026937,ECK120003284
3827,ECK120026937,ECK120003283
3828,ECK120026938,ECK120003286
3829,ECK120026938,ECK120003287
3830,ECK120026939,ECK120003291
3831,ECK120026939,ECK120003289
3832,ECK120026939,ECK120003290
3833,ECK120026940,ECK120003292
3834,ECK120026941,ECK120003293
3835,ECK120026942,ECK120003294
3836,ECK120026943,ECK120003297
3837,ECK120026944,ECK120003299
3838,ECK120026944,ECK120003298
3839,ECK120026944,ECK120003300
3840,ECK120026945,ECK120002427
3841,ECK120026946,ECK120003316
3842,ECK120026947,ECK120003317
3843,ECK120026947,ECK120023918
3844,ECK120026947,ECK120003318
3845,ECK120026948,ECK120003319
3846,ECK120026949,ECK120004455
3847,ECK120026950,ECK120001280
3848,ECK120026951,ECK120001281
3849,ECK120026952,ECK120003322
3850,ECK120026952,ECK120003323
3851,ECK120026952,ECK120003321
3852,ECK120026952,ECK120003320
3853,ECK120026953,ECK120003325
3854,ECK120026954,ECK120002014
3855,ECK120026955,ECK120000167
3856,ECK120026956,ECK120001198
3857,ECK120026957,ECK120002662
3858,ECK120026958,ECK120003326
3859,ECK120026959,ECK120002663
3860,ECK120026960,ECK120003328
3861,ECK120026961,ECK120002405
3862,ECK120026962,ECK120002408
3863,ECK120026963,ECK120003331
3864,ECK120026964,ECK120003334
3865,ECK120026965,ECK120003335
3866,ECK120026966,ECK120016303
3867,ECK120026966,ECK120003338
3868,ECK120026967,ECK120003339
3869,ECK120026968,ECK120003344
3870,ECK120026969,ECK120003345
3871,ECK120026970,ECK120003346
3872,ECK120026971,ECK120003347
3873,ECK120026971,ECK120003348
3874,ECK120026972,ECK120003350
3875,ECK120026973,ECK120003354
3876,ECK120026974,ECK120003355
3877,ECK120026975,ECK120001696
3878,ECK120026975,ECK120000008
3879,ECK120026976,ECK120003356
3880,ECK120026977,ECK120003357
3881,ECK120026978,ECK120001480
3882,ECK120026979,ECK120001697
3883,ECK120026980,ECK120001757
3884,ECK120026982,ECK120003360
3885,ECK120026982,ECK120003361
3886,ECK120026982,ECK120003362
3887,ECK120026983,ECK120002370
3888,ECK120026984,ECK120003363
3889,ECK120026985,ECK120000937
3890,ECK120026986,ECK120003374
3891,ECK120026987,ECK120001683
3892,ECK120026988,ECK120001681
3893,ECK120026988,ECK120001682
3894,ECK120026989,ECK120003376
3895,ECK120026990,ECK120003377
3896,ECK120026991,ECK120003381
3897,ECK120026992,ECK120003383
3898,ECK120026992,ECK120003382
3899,ECK120026992,ECK120003384
3900,ECK120026993,ECK120003385
3901,ECK120026994,ECK120003386
3902,ECK120026995,ECK120001714
3903,ECK120026996,ECK120003387
3904,ECK120026997,ECK120003388
3905,ECK120026997,ECK120003387
3906,ECK120026998,ECK120003395
3907,ECK120026999,ECK120003396
3908,ECK120027000,ECK120003397
3909,ECK120027001,ECK120003399
3910,ECK120027001,ECK120003398
3911,ECK120027002,ECK120003400
3912,ECK120027003,ECK120003401
3913,ECK120027004,ECK120003402
3914,ECK120027005,ECK120002603
3915,ECK120027006,ECK120001587
3916,ECK120027007,ECK120001588
3917,ECK120027008,ECK120002220
3918,ECK120027009,ECK120003403
3919,ECK120027010,ECK120003404
3920,ECK120027011,ECK120003405
3921,ECK120027012,ECK120003406
3922,ECK120027013,ECK120003407
3923,ECK120027014,ECK120003408
3924,ECK120027016,ECK120003411
3925,ECK120027016,ECK120016304
3926,ECK120027017,ECK120003412
3927,ECK120027018,ECK120003413
3928,ECK120027019,ECK120003416
3929,ECK120027019,ECK120003415
3930,ECK120027019,ECK120003417
3931,ECK120027019,ECK120003418
3932,ECK120027020,ECK120003420
3933,ECK120027020,ECK120003419
3934,ECK120027021,ECK120001113
3935,ECK120027022,ECK120001114
3936,ECK120027023,ECK120000827
3937,ECK120027023,ECK120001115
3938,ECK120027024,ECK120003421
3939,ECK120027025,ECK120000222
3940,ECK120027025,ECK120003424
3941,ECK120027025,ECK120003423
3942,ECK120027026,ECK120000220
3943,ECK120027027,ECK120001274
3944,ECK120027027,ECK120001275
3945,ECK120027027,ECK120001273
3946,ECK120027028,ECK120002557
3947,ECK120027029,ECK120003426
3948,ECK120027029,ECK120003425
3949,ECK120027029,ECK120000221
3950,ECK120027029,ECK120001276
3951,ECK120027029,ECK120001277
3952,ECK120027030,ECK120003427
3953,ECK120027030,ECK120003428
3954,ECK120027031,ECK120003429
3955,ECK120027032,ECK120003431
3956,ECK120027032,ECK120003430
3957,ECK120027033,ECK120003433
3958,ECK120027034,ECK120003439
3959,ECK120027035,ECK120003440
3960,ECK120027036,ECK120003442
3961,ECK120027037,ECK120003443
3962,ECK120027038,ECK120003445
3963,ECK120027039,ECK120003447
3964,ECK120027039,ECK120003446
3965,ECK120027040,ECK120003449
3966,ECK120027041,ECK120003450
3967,ECK120027041,ECK120003451
3968,ECK120027042,ECK120001027
3969,ECK120027044,ECK120003454
3970,ECK120027045,ECK120000418
3971,ECK120027046,ECK120000027
3972,ECK120027047,ECK120002650
3973,ECK120027048,ECK120003458
3974,ECK120027049,ECK120003467
3975,ECK120027050,ECK120001444
3976,ECK120027051,ECK120003469
3977,ECK120027052,ECK120003475
3978,ECK120027053,ECK120003476
3979,ECK120027054,ECK120003477
